SUBSTANCECOMPONENT_ID,SUB_COM_ID,SUB_ID,COM_ID,TRX_ID,SUB_NAME,SUB_ECSUBINVENTENTRYREF,SUB_CASNUMBER,SUB_DESCRIPTION,SUBPARAM_ID,SUBPARAM_CODE,SUBPARAMNAME,SUB_TYPE,QUALIFIER_ID,QUALIFIER_CODE,QUALIFIER,COMP_VALUE,COM_NAME,COM_ECSUBINVENTENTRYREF,COM_CASNUMBER,IUPACNAME,COMPARAM_ID,COMPARAM_CODE,COMPARAMNAME,MOLECULARFORMULA,SMILESNOTATION,INCHI,COM_TYPE,COM_STRUCTURESHOWN,SMILESNOTATIONSOURCE,INCHI_NOTATIONSOURCE
371624,5733,383,704,40611,Paprika extract,,,"Paprika extract (capsanthin, capsorubin, known also under the synonym of paprika oleoresin), E 160c, is obtained by solvent extraction of the natural strains of paprika (Capsicum annuum L), which consists of the ground fruit pods, with or without seeds, and contains the major colouring principles of this substance (capsanthin and capsorubin). A wide variety of other coloured compounds is known to be present. Paprika extract should not contain less than 7.0% of total carotenoids. The content of capsanthin/capsorubin should not be less than 30% of total carotenoids and capsaicin not more than 250 mg kg-1.",24123,RF-00009502-PAR,Paprika extract,complex product: derived from botanical sources,14,QU14A,part of,,Capsorubin,207-425-2,470-38-2,"(2E,4E,6E,8E,10E,12E,14E,16E,18E)-1,20-bis[(1R,4S)-4-hydroxy-1,2, 2-trimethylcyclopentyl]-4,8,13,17-tetramethylicosa-2,4,6,8,10,12,14,16, 18-nonaene-1,20-dione",23928,RF-00009309-PAR,Capsorubin,C40H56O4,C/C(=C\\C=C\\C=C(\\C=C\\C=C(\\C=C\\C(=O)[C@]1(C(C[C@@H](C1)O)(C)C)C)/C)/C)/C=C/C=C(/C=C/C(=O)[C@]2(C(C[C@@H](C2)O)(C)C)C)\\C,"InChI=1S/C40H56O4/c1-29(17-13-19-31(3)21-23-35(43)39(9)27-33(41)25-37(39,5)6)15-11-12-16-30(2)18-14-20-32(4)22-24-36(44)40(10)28-34(42)26-38(40,7)8/h11-24,33-34,41-42H,25-28H2,1-10H3/b12-11+,17-13+,18-14+,23-21+,24-22+,29-15+,30-16+,31-19+,32-20+/t33-,34-,39-,40-/m0/s1",organic,,,
371626,5734,383,6595,40611,Paprika extract,,,"Paprika extract (capsanthin, capsorubin, known also under the synonym of paprika oleoresin), E 160c, is obtained by solvent extraction of the natural strains of paprika (Capsicum annuum L), which consists of the ground fruit pods, with or without seeds, and contains the major colouring principles of this substance (capsanthin and capsorubin). A wide variety of other coloured compounds is known to be present. Paprika extract should not contain less than 7.0% of total carotenoids. The content of capsanthin/capsorubin should not be less than 30% of total carotenoids and capsaicin not more than 250 mg kg-1.",24123,RF-00009502-PAR,Paprika extract,complex product: derived from botanical sources,14,QU14A,part of,,Capsaicin,206-969-8,404-86-4,(E)-8-methyl-N-vanillyl-6-nonenamide,22622,RF-00008002-PAR,Capsaicin,C18H27NO3,CC(C)/C=C/CCCCC(=O)NCC1=CC(=C(C=C1)O)OC,"InChI=1S/C18H27NO3/c1-14(2)8-6-4-5-7-9-18(21)19-13-15-10-11-16(20)17(12-15)22-3/h6,8,10-12,14,20H,4-5,7,9,13H2,1-3H3,(H,19,21)/b8-6+",organic,,,
376141,5735,4441,6596,40611,Calcium lactate,227-266-2,5743-48-6,,14290,RF-00000081-ADD,Calcium lactate,single chemical entity,7,QU07A,as such,,Calcium lactate,227-266-2,5743-48-6,calcium bis(2-hydroxypropanoate),14290,RF-00000081-ADD,Calcium lactate,C6H10CaO6,C(C(C)O)(O[Ca]OC(C(C)O)=O)=O,"InChI=1S/2C3H6O3.Ca/c2*1-2(4)3(5)6;/h2*2,4H,1H3,(H,5,6);/q;;+2/p-2",organic,,,
376142,5736,4442,6597,40611,Phorbol esters in Jatropha kernel meal,,,"Jatropha curcas (Jatropha) is a member of the Euphorbiaceae family. It originated in Central America but is now widely grown in many tropical and sub-tropical countries, predominantly as a source of seed oil that is increasingly usedfor biodiesel production. Following oil extraction from the seeds, the remaining cakes or meals have a high protein content (approximately 60-65% in the case of kernel meal), making them potentially valuable as an animal feed ingredient. Untreated Jatropha kernel meal contains, however, toxic phorbol esters (PEs)in concentrations varying between 600 and 700 mg/kg fresh weight (FW) and also anti-nutritional substances, making it -and products derived from it- unsuitable for use as a feed ingredient. Non-toxic genotypes of Jatrophahave been identified, but their distribution is restricted to limited regions in Central America and they are not used for oil extraction for biodiesel production or as a feed material.",24423,RF-00009802-PAR,Phorbol esters in Jatropha kernel meal,complex product: derived from botanical sources,14,QU14A,part of,,Jatropha phorbol esters,,,,24204,RF-00009583-PAR,Jatropha phorbol esters,,,,organic,,,
376143,5737,4443,1245,40611,Brominated phenols and their derivatives,,,"Brominated phenols and their derivatives comprise a complex group of brominated flame retardants (BFRs). Brominated phenols that have been identified as flame retardants include 2,4-dibromophenol (2,4-DBP), 2,4,6-tribromophenol (2,4,6-TBP), pentabromophenol (PBP), and tetrabrominated bisphenol S (TBBPS). 2,4,6-TBP, PBP and TBBPS are precursors of four non-phenolic derivatives also being applied as BFRs, i.e. TBP allyl ether (TBP-AE), PBP allyl ether (PBP-AE), TBP 2,3-dibromopropyl ether (TBP-DBPE) and TBBPS bis(2,3-dibromopropyl ether) (TBBPS-BDBPE). These brominated phenols and their derivatives are used as reactive as well as additive flame retardants in a large range of resins and polyester polymers. Several of the commercially produced brominated phenols also occur as natural products in the marine environment.",22076,RF-00007468-PAR,Brominated phenols and their derivatives,"group, closed",8,QU08A,part of group assessment,,Tetrabromobisphenol A,201-236-9,79-94-7,"2,6-dibromo-4-[2-(3,5-dibromo-4-hydroxyphenyl)propan-2-yl]phenol",519,RF-00000075-ORG,Tetrabromobisphenol-A,C15H12Br4O2,CC(C)(C1=CC(=C(C(=C1)Br)O)Br)C2=CC(=C(C(=C2)Br)O)Br,"InChI=1S/C15H12Br4O2/c1-15(2,7-3-9(16)13(20)10(17)4-7)8-5-11(18)14(21)12(19)6-8/h3-6,20-21H,1-2H3",organic,,,
376144,5738,4443,6599,40611,Brominated phenols and their derivatives,,,"Brominated phenols and their derivatives comprise a complex group of brominated flame retardants (BFRs). Brominated phenols that have been identified as flame retardants include 2,4-dibromophenol (2,4-DBP), 2,4,6-tribromophenol (2,4,6-TBP), pentabromophenol (PBP), and tetrabrominated bisphenol S (TBBPS). 2,4,6-TBP, PBP and TBBPS are precursors of four non-phenolic derivatives also being applied as BFRs, i.e. TBP allyl ether (TBP-AE), PBP allyl ether (PBP-AE), TBP 2,3-dibromopropyl ether (TBP-DBPE) and TBBPS bis(2,3-dibromopropyl ether) (TBBPS-BDBPE). These brominated phenols and their derivatives are used as reactive as well as additive flame retardants in a large range of resins and polyester polymers. Several of the commercially produced brominated phenols also occur as natural products in the marine environment.",22076,RF-00007468-PAR,Brominated phenols and their derivatives,"group, closed",8,QU08A,part of group assessment,,Tetrabromobisphenol S,254-551-9,39635-79-5,"2,6-dibromo-4-(3,5-dibromo-4-hydroxyphenyl)sulfonylphenol",22077,RF-00007469-PAR,Tetrabrominated bisphenol S,C12H6Br4O4S,C1=C(C=C(C(=C1Br)O)Br)S(=O)(=O)C2=CC(=C(C(=C2)Br)O)Br,"InChI=1S/C12H6Br4O4S/c13-7-1-5(2-8(14)11(7)17)21(19,20)6-3-9(15)12(18)10(16)4-6/h1-4,17-18H",organic,,,
376145,5739,4443,6600,40611,Brominated phenols and their derivatives,,,"Brominated phenols and their derivatives comprise a complex group of brominated flame retardants (BFRs). Brominated phenols that have been identified as flame retardants include 2,4-dibromophenol (2,4-DBP), 2,4,6-tribromophenol (2,4,6-TBP), pentabromophenol (PBP), and tetrabrominated bisphenol S (TBBPS). 2,4,6-TBP, PBP and TBBPS are precursors of four non-phenolic derivatives also being applied as BFRs, i.e. TBP allyl ether (TBP-AE), PBP allyl ether (PBP-AE), TBP 2,3-dibromopropyl ether (TBP-DBPE) and TBBPS bis(2,3-dibromopropyl ether) (TBBPS-BDBPE). These brominated phenols and their derivatives are used as reactive as well as additive flame retardants in a large range of resins and polyester polymers. Several of the commercially produced brominated phenols also occur as natural products in the marine environment.",22076,RF-00007468-PAR,Brominated phenols and their derivatives,"group, closed",8,QU08A,part of group assessment,,Tetrabromobisphenol S bismethyl ether,,70156-79-5,"1,3-dibromo-5-(3,5-dibromo-4-methoxybenzenesulfonyl)-2-methoxybenzene",22078,RF-00007470-PAR,Tetrabromobisphenol S bismethyl ether,,COc1c(Br)cc(cc1Br)S(=O)(=O)c1cc(Br)c(OC)c(Br)c1,"InChI=1S/C14H10Br4O4S/c1-21-13-9(15)3-7(4-10(13)16)23(19,20)8-5-11(17)14(22-2)12(18)6-8/h3-6H,1-2H3",organic,,,
376146,5740,4443,6601,40611,Brominated phenols and their derivatives,,,"Brominated phenols and their derivatives comprise a complex group of brominated flame retardants (BFRs). Brominated phenols that have been identified as flame retardants include 2,4-dibromophenol (2,4-DBP), 2,4,6-tribromophenol (2,4,6-TBP), pentabromophenol (PBP), and tetrabrominated bisphenol S (TBBPS). 2,4,6-TBP, PBP and TBBPS are precursors of four non-phenolic derivatives also being applied as BFRs, i.e. TBP allyl ether (TBP-AE), PBP allyl ether (PBP-AE), TBP 2,3-dibromopropyl ether (TBP-DBPE) and TBBPS bis(2,3-dibromopropyl ether) (TBBPS-BDBPE). These brominated phenols and their derivatives are used as reactive as well as additive flame retardants in a large range of resins and polyester polymers. Several of the commercially produced brominated phenols also occur as natural products in the marine environment.",22076,RF-00007468-PAR,Brominated phenols and their derivatives,"group, closed",8,QU08A,part of group assessment,,"Tetrabromobisphenol S bis(2,3-dibromopropyl ether)",255-929-6,42757-55-1,"1,3-dibromo-5-[3,5-dibromo-4-(2,3-dibromopropoxy)phenyl]sulfonyl-2-(2,3-dibromopropoxy)benzene",22620,RF-00008000-PAR,"Tetrabromobisphenol S bis(2,3-dibromopropyl ether)",C18H14Br8O4S,C1=C(C=C(C(=C1Br)OCC(CBr)Br)Br)S(=O)(=O)C2=CC(=C(C(=C2)Br)OCC(CBr)Br)Br,"InChI=1S/C18H14Br8O4S/c19-5-9(21)7-29-17-13(23)1-11(2-14(17)24)31(27,28)12-3-15(25)18(16(26)4-12)30-8-10(22)6-20/h1-4,9-10H,5-8H2",organic,,,
376147,5741,4443,6602,40611,Brominated phenols and their derivatives,,,"Brominated phenols and their derivatives comprise a complex group of brominated flame retardants (BFRs). Brominated phenols that have been identified as flame retardants include 2,4-dibromophenol (2,4-DBP), 2,4,6-tribromophenol (2,4,6-TBP), pentabromophenol (PBP), and tetrabrominated bisphenol S (TBBPS). 2,4,6-TBP, PBP and TBBPS are precursors of four non-phenolic derivatives also being applied as BFRs, i.e. TBP allyl ether (TBP-AE), PBP allyl ether (PBP-AE), TBP 2,3-dibromopropyl ether (TBP-DBPE) and TBBPS bis(2,3-dibromopropyl ether) (TBBPS-BDBPE). These brominated phenols and their derivatives are used as reactive as well as additive flame retardants in a large range of resins and polyester polymers. Several of the commercially produced brominated phenols also occur as natural products in the marine environment.",22076,RF-00007468-PAR,Brominated phenols and their derivatives,"group, closed",8,QU08A,part of group assessment,,"2,4-Dibromophenol",210-436-5,615-58-7,"2,4-Dibromophenol",17361,RF-00002863-PAR,"2,4-dibromophenol",C6H4Br2O,C1=C(Br)C=CC(=C1Br)O,"InChI=1S/C6H4Br2O/c7-4-1-2-6(9)5(8)3-4/h1-3,9H",organic,,,
376148,5742,4443,6603,40611,Brominated phenols and their derivatives,,,"Brominated phenols and their derivatives comprise a complex group of brominated flame retardants (BFRs). Brominated phenols that have been identified as flame retardants include 2,4-dibromophenol (2,4-DBP), 2,4,6-tribromophenol (2,4,6-TBP), pentabromophenol (PBP), and tetrabrominated bisphenol S (TBBPS). 2,4,6-TBP, PBP and TBBPS are precursors of four non-phenolic derivatives also being applied as BFRs, i.e. TBP allyl ether (TBP-AE), PBP allyl ether (PBP-AE), TBP 2,3-dibromopropyl ether (TBP-DBPE) and TBBPS bis(2,3-dibromopropyl ether) (TBBPS-BDBPE). These brominated phenols and their derivatives are used as reactive as well as additive flame retardants in a large range of resins and polyester polymers. Several of the commercially produced brominated phenols also occur as natural products in the marine environment.",22076,RF-00007468-PAR,Brominated phenols and their derivatives,"group, closed",8,QU08A,part of group assessment,,"2,4,6-tribromophenol",204-278-6,118-79-6,"2,4,6-tribromophenol",11195,RF-0952-001-PPP,"Tribromophenol, 2,4,6-",C6H3Br3O,OC1=C(Br)C=C(Br)C=C1Br,"InChI=1/C6H3Br3O/c7-3-1-4(8)6(10)5(9)2-3/h1-2,10H",organic,,,
376149,5743,4443,6604,40611,Brominated phenols and their derivatives,,,"Brominated phenols and their derivatives comprise a complex group of brominated flame retardants (BFRs). Brominated phenols that have been identified as flame retardants include 2,4-dibromophenol (2,4-DBP), 2,4,6-tribromophenol (2,4,6-TBP), pentabromophenol (PBP), and tetrabrominated bisphenol S (TBBPS). 2,4,6-TBP, PBP and TBBPS are precursors of four non-phenolic derivatives also being applied as BFRs, i.e. TBP allyl ether (TBP-AE), PBP allyl ether (PBP-AE), TBP 2,3-dibromopropyl ether (TBP-DBPE) and TBBPS bis(2,3-dibromopropyl ether) (TBBPS-BDBPE). These brominated phenols and their derivatives are used as reactive as well as additive flame retardants in a large range of resins and polyester polymers. Several of the commercially produced brominated phenols also occur as natural products in the marine environment.",22076,RF-00007468-PAR,Brominated phenols and their derivatives,"group, closed",8,QU08A,part of group assessment,,Pentrabromophenol,210-167-3,608-71-9,"2,3,4,5,6-pentabromophenol",20282,RF-00005688-PAR,"2,3,4,5,6-Pentabromophenol",C6Br5OH,C1(=C(C(=C(C(=C1Br)Br)Br)Br)Br)O,InChI=1S/C6HBr5O/c7-1-2(8)4(10)6(12)5(11)3(1)9/h12H,organic,,,
376150,5744,4443,6605,40611,Brominated phenols and their derivatives,,,"Brominated phenols and their derivatives comprise a complex group of brominated flame retardants (BFRs). Brominated phenols that have been identified as flame retardants include 2,4-dibromophenol (2,4-DBP), 2,4,6-tribromophenol (2,4,6-TBP), pentabromophenol (PBP), and tetrabrominated bisphenol S (TBBPS). 2,4,6-TBP, PBP and TBBPS are precursors of four non-phenolic derivatives also being applied as BFRs, i.e. TBP allyl ether (TBP-AE), PBP allyl ether (PBP-AE), TBP 2,3-dibromopropyl ether (TBP-DBPE) and TBBPS bis(2,3-dibromopropyl ether) (TBBPS-BDBPE). These brominated phenols and their derivatives are used as reactive as well as additive flame retardants in a large range of resins and polyester polymers. Several of the commercially produced brominated phenols also occur as natural products in the marine environment.",22076,RF-00007468-PAR,Brominated phenols and their derivatives,"group, closed",8,QU08A,part of group assessment,,"3-(tetrabromopentadecyl)-2,4,6-tribromophenol",,168434-45-5,,24035,RF-00009414-PAR,"3-(tetrabromopentadecyl)-2,4,6-tribromophenol",,,,organic,,,
376151,5745,4443,6606,40611,Brominated phenols and their derivatives,,,"Brominated phenols and their derivatives comprise a complex group of brominated flame retardants (BFRs). Brominated phenols that have been identified as flame retardants include 2,4-dibromophenol (2,4-DBP), 2,4,6-tribromophenol (2,4,6-TBP), pentabromophenol (PBP), and tetrabrominated bisphenol S (TBBPS). 2,4,6-TBP, PBP and TBBPS are precursors of four non-phenolic derivatives also being applied as BFRs, i.e. TBP allyl ether (TBP-AE), PBP allyl ether (PBP-AE), TBP 2,3-dibromopropyl ether (TBP-DBPE) and TBBPS bis(2,3-dibromopropyl ether) (TBBPS-BDBPE). These brominated phenols and their derivatives are used as reactive as well as additive flame retardants in a large range of resins and polyester polymers. Several of the commercially produced brominated phenols also occur as natural products in the marine environment.",22076,RF-00007468-PAR,Brominated phenols and their derivatives,"group, closed",8,QU08A,part of group assessment,,"2,4,6-tribromophenol allyl ether",221-913-2,3278-89-5,"1,3,5-tribromo-2-prop-2-enoxybenzene",23145,RF-00008525-PAR,"2,4,6-tribromophenol allyl ether",C9H7Br3O,C=CCOC1=C(C=C(C=C1Br)Br)Br,"InChI=1S/C9H7Br3O/c1-2-3-13-9-7(11)4-6(10)5-8(9)12/h2,4-5H,1,3H2",organic,,,
376152,5746,4443,6607,40611,Brominated phenols and their derivatives,,,"Brominated phenols and their derivatives comprise a complex group of brominated flame retardants (BFRs). Brominated phenols that have been identified as flame retardants include 2,4-dibromophenol (2,4-DBP), 2,4,6-tribromophenol (2,4,6-TBP), pentabromophenol (PBP), and tetrabrominated bisphenol S (TBBPS). 2,4,6-TBP, PBP and TBBPS are precursors of four non-phenolic derivatives also being applied as BFRs, i.e. TBP allyl ether (TBP-AE), PBP allyl ether (PBP-AE), TBP 2,3-dibromopropyl ether (TBP-DBPE) and TBBPS bis(2,3-dibromopropyl ether) (TBBPS-BDBPE). These brominated phenols and their derivatives are used as reactive as well as additive flame retardants in a large range of resins and polyester polymers. Several of the commercially produced brominated phenols also occur as natural products in the marine environment.",22076,RF-00007468-PAR,Brominated phenols and their derivatives,"group, closed",8,QU08A,part of group assessment,,Pentabromophenol allyl ether,,3555-11-01,"1,2,3,4,5-pentabromo-6-[(prop-2-en-1-yl)oxy]benzene",23542,RF-00008922-PAR,Pentabromophenol allyl ether,C9H5Br5O,Brc1c(OCC=C)c(Br)c(Br)c(Br)c1Br,"InChI=1S/C9H5Br5O/c1-2-3-15-9-7(13)5(11)4(10)6(12)8(9)14/h2H,1,3H2",organic,,,
376153,5747,4443,6608,40611,Brominated phenols and their derivatives,,,"Brominated phenols and their derivatives comprise a complex group of brominated flame retardants (BFRs). Brominated phenols that have been identified as flame retardants include 2,4-dibromophenol (2,4-DBP), 2,4,6-tribromophenol (2,4,6-TBP), pentabromophenol (PBP), and tetrabrominated bisphenol S (TBBPS). 2,4,6-TBP, PBP and TBBPS are precursors of four non-phenolic derivatives also being applied as BFRs, i.e. TBP allyl ether (TBP-AE), PBP allyl ether (PBP-AE), TBP 2,3-dibromopropyl ether (TBP-DBPE) and TBBPS bis(2,3-dibromopropyl ether) (TBBPS-BDBPE). These brominated phenols and their derivatives are used as reactive as well as additive flame retardants in a large range of resins and polyester polymers. Several of the commercially produced brominated phenols also occur as natural products in the marine environment.",22076,RF-00007468-PAR,Brominated phenols and their derivatives,"group, closed",8,QU08A,part of group assessment,,"Tribromophenol 2,3-dibromopropyl ether",252-372-0,35109-60-5,"1,3,5-tribromo-2-(2,3-dibromopropoxy)benzene",23146,RF-00008526-PAR,"Tribromophenol 2,3-dibromopropyl ether",C9H7Br5O,C1=C(C=C(C(=C1Br)OCC(CBr)Br)Br)Br,"InChI=1S/C9H7Br5O/c10-3-6(12)4-15-9-7(13)1-5(11)2-8(9)14/h1-2,6H,3-4H2",organic,,,
376154,5748,4444,6609,40611,"Tris(2,3-dibromopropyl) phosphate",204-799-9,126-72-7,,22080,RF-00007472-PAR,"Tris(2,3-dibromopropyl) phosphate",single chemical entity,7,QU07A,as such,,"Tris(2,3-dibromopropyl) phosphate",204-799-9,126-72-7,"tris(2,3-dibromopropyl) phosphate",22080,RF-00007472-PAR,"Tris(2,3-dibromopropyl) phosphate",C9H15Br6O4P,C(C(CBr)Br)OP(=O)(OCC(CBr)Br)OCC(CBr)Br,"InChI=1S/C9H15Br6O4P/c10-1-7(13)4-17-20(16,18-5-8(14)2-11)19-6-9(15)3-12/h7-9H,1-6H2",organic,,,
376155,5749,4445,6610,40611,Dibromoneopentyl glycol,221-967-7,3296-90-0,,22084,RF-00007476-PAR,Dibromoneopentyl glycol,single chemical entity,7,QU07A,as such,,Dibromoneopentyl glycol,221-967-7,3296-90-0,"2,2-bis(bromomethyl)propane-1,3-diol",22084,RF-00007476-PAR,Dibromoneopentyl glycol,C5H10Br2O2,C(C(CO)(CBr)CBr)O,"InChI=1S/C5H10Br2O2/c6-1-5(2-7,3-8)4-9/h8-9H,1-4H2",organic,,,
376156,5750,4446,6598,40611,Tetradecanoylphorbol acetate,,16561-29-8,,23541,RF-00008921-PAR,Tetradecanoylphorbol acetate,single chemical entity,7,QU07A,as such,,Tetradecanoylphorbol acetate,,16561-29-8,12-O-tetradecanoylphorbol-13-acetate,23541,RF-00008921-PAR,Tetradecanoylphorbol acetate,C36H56O8,CCCCCCCCCCCCCC(=O)O[C@@H]1[C@H]([C@]2([C@@H](C=C(C[C@]3([C@H]2C=C(C3=O)C)O)CO)[C@H]4[C@@]1(C4(C)C)OC(=O)C)O)C,"InChI=1S/C36H56O8/c1-7-8-9-10-11-12-13-14-15-16-17-18-29(39)43-32-24(3)35(42)27(30-33(5,6)36(30,32)44-25(4)38)20-26(22-37)21-34(41)28(35)19-23(2)31(34)40/h19-20,24,27-28,30,32,37,41-42H,7-18,21-22H2,1-6H3/t24-,27+,28-,30-,32-,34-,35-,36-/m1/s1",organic,,,
376157,5751,4447,6611,40611,Wine lees,,,"Wine lees (vinasses, vinaccia, argol, vini, argil, arcilla, weinstein, crude cream of tartare, crude potassium bitartrate), also often known as vinasses, is the slurry formed by residue of yeasts and other particulates after fermentation ends and wine is transferred to other containers. It also contains deposits of potassium bitartrate because of its limited solubility in a water/ethanol system. The composition of the wine lees depends on the wine production technology, and may therefore contain a broad variety of components.",24205,RF-00009584-PAR,Wine lees,complex product: derived from botanical sources,7,QU07A,as such,,Wine lees,,,,24205,RF-00009584-PAR,Wine lees,,,,other,,,
376161,5752,4448,2575,40611,Fatty acids,,,"Fatty acids are monocarboxylic acids, usually with long linear alkyl chains, saturated or unsaturated.",13799,RF-00000088-NTR,fatty acids,"group, closed",8,QU08A,part of group assessment,,Butyric acid,203-532-3,107-92-6,butanoic acid,13990,RF-00000246-NTR,fatty acid 4:0 (butyric acid),C4H8O2,CCCC(=O)O,"InChI=1S/C4H8O2/c1-2-3-4(5)6/h2-3H2,1H3,(H,5,6)",organic,,,
376162,5753,4448,2578,40611,Fatty acids,,,"Fatty acids are monocarboxylic acids, usually with long linear alkyl chains, saturated or unsaturated.",13799,RF-00000088-NTR,fatty acids,"group, closed",8,QU08A,part of group assessment,,Valeric acid,203-677-2,109-52-4,pentanoic acid,22753,RF-00008133-PAR,Valeric acid,C5H10O2,OC(CCCC)=O,"InChI=1S/C5H10O2/c1-2-3-4-5(6)7/h2-4H2,1H3,(H,6,7)",organic,,,
376166,5754,4448,6612,40611,Fatty acids,,,"Fatty acids are monocarboxylic acids, usually with long linear alkyl chains, saturated or unsaturated.",13799,RF-00000088-NTR,fatty acids,"group, closed",8,QU08A,part of group assessment,,Caproic acid,205-550-7,142-62-1,hexanoic acid,13991,RF-00000247-NTR,fatty acid 6:0 (caproic acid),C6H12O2,CCCCCC(=O)O,"InChI=1S/C6H12O2/c1-2-3-4-5-6(7)8/h2-5H2,1H3,(H,7,8)",organic,,,
376163,5755,4448,2631,40611,Fatty acids,,,"Fatty acids are monocarboxylic acids, usually with long linear alkyl chains, saturated or unsaturated.",13799,RF-00000088-NTR,fatty acids,"group, closed",8,QU08A,part of group assessment,,Heptanoic acid,203-838-7,111-14-8,heptanoic acid,22924,RF-00008304-PAR,Heptanoic acid,C7H14O2,O=C(O)CCCCCC,"InChI=1S/C7H14O2/c1-2-3-4-5-6-7(8)9/h2-6H2,1H3,(H,8,9)",organic,,,
376160,5756,4448,866,40611,Fatty acids,,,"Fatty acids are monocarboxylic acids, usually with long linear alkyl chains, saturated or unsaturated.",13799,RF-00000088-NTR,fatty acids,"group, closed",8,QU08A,part of group assessment,,Octanoic acid,204-677-5,124-07-2,octanoic acid,13993,RF-00000248-NTR,fatty acid 8:0 (caprylic acid),C8H16O2,CCCCCCCC(=O)O,"InChI=1S/C8H16O2/c1-2-3-4-5-6-7-8(9)10/h2-7H2,1H3,(H,9,10)",organic,,,
